"id","vendor_id","supplier_id","name","description","notes"
5178,5178,1178,"R","R","R"
5179,5179,1179,"S","S","S"
5180,5180,1180,"T","T","T"
5181,5181,1181,"A","A","A"
5182,5182,1182,"B","B","B"
5183,5183,1183,"C","C","C"
5184,5184,1184,"D","D","D"
5185,5185,1185,"E","E","E"
5186,5186,1186,"F","F","F"
5187,5187,1187,"G","G","G"
5188,5188,1188,"H","H","H"
5189,5189,1189,"I","I","I"
5190,5190,1190,"J","J","J"
5191,5191,1191,"K","K","K"
5192,5192,1192,"L","L","L"
5193,5193,1193,"M","M","M"
5194,5194,1194,"N","N","N"
5195,5195,1195,"O","O","O"
5196,5196,1196,"P","P","P"
5197,5197,1197,"Q","Q","Q"
5198,5198,1198,"R","R","R"
5199,5199,1199,"S","S","S"
5200,5200,1200,"T","T","T"
5201,5201,1201,"A","A","A"
5202,5202,1202,"B","B","B"
5203,5203,1203,"C","C","C"
5204,5204,1204,"D","D","D"
5205,5205,1205,"E","E","E"
5206,5206,1206,"F","F","F"
5207,5207,1207,"G","G","G"
5208,5208,1208,"H","H","H"
5209,5209,1209,"I","I","I"
5210,5210,1210,"J","J","J"
5211,5211,1211,"K","K","K"
5212,5212,1212,"L","L","L"
5213,5213,1213,"M","M","M"
5214,5214,1214,"N","N","N"
5215,5215,1215,"O","O","O"
5216,5216,1216,"P","P","P"
5217,5217,1217,"Q","Q","Q"
5218,5218,1218,"R","R","R"
5219,5219,1219,"S","S","S"
5220,5220,1220,"T","T","T"
5221,5221,1221,"A","A","A"
5222,5222,1222,"B","B","B"
5223,5223,1223,"C","C","C"
5224,5224,1224,"D","D","D"
5225,5225,1225,"E","E","E"
5226,5226,1226,"F","F","F"
5227,5227,1227,"G","G","G"
5228,5228,1228,"H","H","H"
5229,5229,1229,"I","I","I"
5230,5230,1230,"J","J","J"
5231,5231,1231,"K","K","K"
5232,5232,1232,"L","L","L"
5233,5233,1233,"M","M","M"
5234,5234,1234,"N","N","N"
5235,5235,1235,"O","O","O"
5236,5236,1236,"P","P","P"
5237,5237,1237,"Q","Q","Q"
5238,5238,1238,"R","R","R"
5239,5239,1239,"S","S","S"
5240,5240,1240,"T","T","T"
5241,5241,1241,"A","A","A"
5242,5242,1242,"B","B","B"
5243,5243,1243,"C","C","C"
5244,5244,1244,"D","D","D"
5245,5245,1245,"E","E","E"
5246,5246,1246,"F","F","F"
5247,5247,1247,"G","G","G"
5248,5248,1248,"H","H","H"
5249,5249,1249,"I","I","I"
5250,5250,1250,"J","J","J"
5251,5251,1251,"K","K","K"
5252,5252,1252,"L","L","L"
5253,5253,1253,"M","M","M"
5254,5254,1254,"N","N","N"
5255,5255,1255,"O","O","O"
5256,5256,1256,"P","P","P"
5257,5257,1257,"Q","Q","Q"
5258,5258,1258,"R","R","R"
5259,5259,1259,"S","S","S"
5260,5260,1260,"T","T","T"
5261,5261,1261,"A","A","A"
5262,5262,1262,"B","B","B"
5263,5263,1263,"C","C","C"
5264,5264,1264,"D","D","D"
5265,5265,1265,"E","E","E"
5266,5266,1266,"F","F","F"
5267,5267,1267,"G","G","G"
5268,5268,1268,"H","H","H"
5269,5269,1269,"I","I","I"
5270,5270,1270,"J","J","J"
5271,5271,1271,"K","K","K"
5272,5272,1272,"L","L","L"
5273,5273,1273,"M","M","M"
5274,5274,1274,"N","N","N"
5275,5275,1275,"O","O","O"
5276,5276,1276,"P","P","P"
5277,5277,1277,"Q","Q","Q"
5278,5278,1278,"R","R","R"
5279,5279,1279,"S","S","S"
5280,5280,1280,"T","T","T"
5281,5281,1281,"A","A","A"
5282,5282,1282,"B","B","B"
5283,5283,1283,"C","C","C"
5284,5284,1284,"D","D","D"
5285,5285,1285,"E","E","E"
5286,5286,1286,"F","F","F"
5287,5287,1287,"G","G","G"
5288,5288,1288,"H","H","H"
5289,5289,1289,"I","I","I"
5290,5290,1290,"J","J","J"
5291,5291,1291,"K","K","K"
5292,5292,1292,"L","L","L"
5293,5293,1293,"M","M","M"
5294,5294,1294,"N","N","N"
5295,5295,1295,"O","O","O"
5296,5296,1296,"P","P","P"
5297,5297,1297,"Q","Q","Q"
5298,5298,1298,"R","R","R"
5299,5299,1299,"S","S","S"
5300,5300,1300,"T","T","T"
5301,5301,1301,"A","A","A"
5302,5302,1302,"B","B","B"
5303,5303,1303,"C","C","C"
5304,5304,1304,"D","D","D"
5305,5305,1305,"E","E","E"
5306,5306,1306,"F","F","F"
5307,5307,1307,"G","G","G"
5308,5308,1308,"H","H","H"
5309,5309,1309,"I","I","I"
5310,5310,1310,"J","J","J"
5311,5311,1311,"K","K","K"
5312,5312,1312,"L","L","L"
5313,5313,1313,"M","M","M"
5314,5314,1314,"N","N","N"
5315,5315,1315,"O","O","O"
5316,5316,1316,"P","P","P"
5317,5317,1317,"Q","Q","Q"
5318,5318,1318,"R","R","R"
5319,5319,1319,"S","S","S"
5320,5320,1320,"T","T","T"
5321,5321,1321,"A","A","A"
5322,5322,1322,"B","B","B"
5323,5323,1323,"C","C","C"
5324,5324,1324,"D","D","D"
5325,5325,1325,"E","E","E"
5326,5326,1326,"F","F","F"
5327,5327,1327,"G","G","G"
5328,5328,1328,"H","H","H"
5329,5329,1329,"I","I","I"
5330,5330,1330,"J","J","J"
5331,5331,1331,"K","K","K"
5332,5332,1332,"L","L","L"
5333,5333,1333,"M","M","M"
5334,5334,1334,"N","N","N"
5335,5335,1335,"O","O","O"
5336,5336,1336,"P","P","P"
5337,5337,1337,"Q","Q","Q"
5338,5338,1338,"R","R","R"
5339,5339,1339,"S","S","S"
5340,5340,1340,"T","T","T"
5341,5341,1341,"A","A","A"
5342,5342,1342,"B","B","B"
5343,5343,1343,"C","C","C"
5344,5344,1344,"D","D","D"
5345,5345,1345,"E","E","E"
5346,5346,1346,"F","F","F"
5347,5347,1347,"G","G","G"
5348,5348,1348,"H","H","H"
5349,5349,1349,"I","I","I"
5350,5350,1350,"J","J","J"
5351,5351,1351,"K","K","K"
5352,5352,1352,"L","L","L"
5353,5353,1353,"M","M","M"
5354,5354,1354,"N","N","N"
5355,5355,1355,"O","O","O"
5356,5356,1356,"P","P","P"
5357,5357,1357,"Q","Q","Q"
5358,5358,1358,"R","R","R"
5359,5359,1359,"S","S","S"
5360,5360,1360,"T","T","T"
5361,5361,1361,"A","A","A"
5362,5362,1362,"B","B","B"
5363,5363,1363,"C","C","C"
5364,5364,1364,"D","D","D"
5365,5365,1365,"E","E","E"
5366,5366,1366,"F","F","F"
5367,5367,1367,"G","G","G"
5368,5368,1368,"H","H","H"
5369,5369,1369,"I","I","I"
5370,5370,1370,"J","J","J"
5371,5371,1371,"K","K","K"
5372,5372,1372,"L","L","L"
5373,5373,1373,"M","M","M"
5374,5374,1374,"N","N","N"
5375,5375,1375,"O","O","O"
5376,5376,1376,"P","P","P"
5377,5377,1377,"Q","Q","Q"
5378,5378,1378,"R","R","R"
5379,5379,1379,"S","S","S"
5380,5380,1380,"T","T","T"
5381,5381,1381,"A","A","A"
5382,5382,1382,"B","B","B"
5383,5383,1383,"C","C","C"
5384,5384,1384,"D","D","D"
5385,5385,1385,"E","E","E"
5386,5386,1386,"F","F","F"
5387,5387,1387,"G","G","G"
5388,5388,1388,"H","H","H"
5389,5389,1389,"I","I","I"
5390,5390,1390,"J","J","J"
5391,5391,1391,"K","K","K"
5392,5392,1392,"L","L","L"
5393,5393,1393,"M","M","M"
5394,5394,1394,"N","N","N"
5395,5395,1395,"O","O","O"
5396,5396,1396,"P","P","P"
5397,5397,1397,"Q","Q","Q"
5398,5398,1398,"R","R","R"
5399,5399,1399,"S","S","S"
5400,5400,1400,"T","T","T"
5401,5401,1401,"A","A","A"
5402,5402,1402,"B","B","B"
5403,5403,1403,"C","C","C"
5404,5404,1404,"D","D","D"
5405,5405,1405,"E","E","E"
5406,5406,1406,"F","F","F"
5407,5407,1407,"G","G","G"
5408,5408,1408,"H","H","H"
5409,5409,1409,"I","I","I"
5410,5410,1410,"J","J","J"
5411,5411,1411,"K","K","K"
5412,5412,1412,"L","L","L"
5413,5413,1413,"M","M","M"
5414,5414,1414,"N","N","N"
5415,5415,1415,"O","O","O"
5416,5416,1416,"P","P","P"
5417,5417,1417,"Q","Q","Q"
5418,5418,1418,"R","R","R"
5419,5419,1419,"S","S","S"
5420,5420,1420,"T","T","T"
5421,5421,1421,"A","A","A"
5422,5422,1422,"B","B","B"
5423,5423,1423,"C","C","C"
5424,5424,1424,"D","D","D"
5425,5425,1425,"E","E","E"
5426,5426,1426,"F","F","F"
5427,5427,1427,"G","G","G"
5428,5428,1428,"H","H","H"
5429,5429,1429,"I","I","I"
5430,5430,1430,"J","J","J"
5431,5431,1431,"K","K","K"
5432,5432,1432,"L","L","L"
5433,5433,1433,"M","M","M"
5434,5434,1434,"N","N","N"
5435,5435,1435,"O","O","O"
5436,5436,1436,"P","P","P"
5437,5437,1437,"Q","Q","Q"
5438,5438,1438,"R","R","R"
5439,5439,1439,"S","S","S"
5440,5440,1440,"T","T","T"
5441,5441,1441,"A","A","A"
5442,5442,1442,"B","B","B"
5443,5443,1443,"C","C","C"
5444,5444,1444,"D","D","D"
5445,5445,1445,"E","E","E"
5446,5446,1446,"F","F","F"
5447,5447,1447,"G","G","G"
5448,5448,1448,"H","H","H"
5449,5449,1449,"I","I","I"
5450,5450,1450,"J","J","J"
5451,5451,1451,"K","K","K"
5452,5452,1452,"L","L","L"
5453,5453,1453,"M","M","M"
5454,5454,1454,"N","N","N"
5455,5455,1455,"O","O","O"
5456,5456,1456,"P","P","P"
5457,5457,1457,"Q","Q","Q"
5458,5458,1458,"R","R","R"
5459,5459,1459,"S","S","S"
5460,5460,1460,"T","T","T"
5461,5461,1461,"A","A","A"
5462,5462,1462,"B","B","B"
5463,5463,1463,"C","C","C"
5464,5464,1464,"D","D","D"
5465,5465,1465,"E","E","E"
5466,5466,1466,"F","F","F"
5467,5467,1467,"G","G","G"
5468,5468,1468,"H","H","H"
5469,5469,1469,"I","I","I"
5470,5470,1470,"J","J","J"
5471,5471,1471,"K","K","K"
5472,5472,1472,"L","L","L"
5473,5473,1473,"M","M","M"
5474,5474,1474,"N","N","N"
5475,5475,1475,"O","O","O"
5476,5476,1476,"P","P","P"
5477,5477,1477,"Q","Q","Q"
5478,5478,1478,"R","R","R"
5479,5479,1479,"S","S","S"
5480,5480,1480,"T","T","T"
5481,5481,1481,"A","A","A"
5482,5482,1482,"B","B","B"
5483,5483,1483,"C","C","C"
5484,5484,1484,"D","D","D"
5485,5485,1485,"E","E","E"
5486,5486,1486,"F","F","F"
5487,5487,1487,"G","G","G"
5488,5488,1488,"H","H","H"
5489,5489,1489,"I","I","I"
5490,5490,1490,"J","J","J"
5491,5491,1491,"K","K","K"
5492,5492,1492,"L","L","L"
5493,5493,1493,"M","M","M"
5494,5494,1494,"N","N","N"
5495,5495,1495,"O","O","O"
5496,5496,1496,"P","P","P"
5497,5497,1497,"Q","Q","Q"
5498,5498,1498,"R","R","R"
5499,5499,1499,"S","S","S"
5500,5500,1500,"T","T","T"
5501,5501,1501,"A","A","A"
5502,5502,1502,"B","B","B"
5503,5503,1503,"C","C","C"
5504,5504,1504,"D","D","D"
5505,5505,1505,"E","E","E"
5506,5506,1506,"F","F","F"
5507,5507,1507,"G","G","G"
5508,5508,1508,"H","H","H"
5509,5509,1509,"I","I","I"
5510,5510,1510,"J","J","J"
5511,5511,1511,"K","K","K"
5512,5512,1512,"L","L","L"
5513,5513,1513,"M","M","M"
5514,5514,1514,"N","N","N"
5515,5515,1515,"O","O","O"
5516,5516,1516,"P","P","P"
5517,5517,1517,"Q","Q","Q"
5518,5518,1518,"R","R","R"
5519,5519,1519,"S","S","S"
5520,5520,1520,"T","T","T"
5521,5521,1521,"A","A","A"
5522,5522,1522,"B","B","B"
5523,5523,1523,"C","C","C"
5524,5524,1524,"D","D","D"
5525,5525,1525,"E","E","E"
5526,5526,1526,"F","F","F"
5527,5527,1527,"G","G","G"
5528,5528,1528,"H","H","H"
5529,5529,1529,"I","I","I"
5530,5530,1530,"J","J","J"
5531,5531,1531,"K","K","K"
5532,5532,1532,"L","L","L"
5533,5533,1533,"M","M","M"
5534,5534,1534,"N","N","N"
5535,5535,1535,"O","O","O"
5536,5536,1536,"P","P","P"
5537,5537,1537,"Q","Q","Q"
5538,5538,1538,"R","R","R"
5539,5539,1539,"S","S","S"
5540,5540,1540,"T","T","T"
5541,5541,1541,"A","A","A"
5542,5542,1542,"B","B","B"
5543,5543,1543,"C","C","C"
5544,5544,1544,"D","D","D"
5545,5545,1545,"E","E","E"
5546,5546,1546,"F","F","F"
5547,5547,1547,"G","G","G"
5548,5548,1548,"H","H","H"
5549,5549,1549,"I","I","I"
5550,5550,1550,"J","J","J"
5551,5551,1551,"K","K","K"
5552,5552,1552,"L","L","L"
5553,5553,1553,"M","M","M"
5554,5554,1554,"N","N","N"
5555,5555,1555,"O","O","O"
5556,5556,1556,"P","P","P"
5557,5557,1557,"Q","Q","Q"
5558,5558,1558,"R","R","R"
5559,5559,1559,"S","S","S"
5560,5560,1560,"T","T","T"
5561,5561,1561,"A","A","A"
5562,5562,1562,"B","B","B"
5563,5563,1563,"C","C","C"
5564,5564,1564,"D","D","D"
5565,5565,1565,"E","E","E"
5566,5566,1566,"F","F","F"
5567,5567,1567,"G","G","G"
5568,5568,1568,"H","H","H"
5569,5569,1569,"I","I","I"
5570,5570,1570,"J","J","J"
5571,5571,1571,"K","K","K"
5572,5572,1572,"L","L","L"
5573,5573,1573,"M","M","M"
5574,5574,1574,"N","N","N"
5575,5575,1575,"O","O","O"
5576,5576,1576,"P","P","P"
5577,5577,1577,"Q","Q","Q"
5578,5578,1578,"R","R","R"
5579,5579,1579,"S","S","S"
5580,5580,1580,"T","T","T"
5581,5581,1581,"A","A","A"
5582,5582,1582,"B","B","B"
5583,5583,1583,"C","C","C"
5584,5584,1584,"D","D","D"
5585,5585,1585,"E","E","E"
5586,5586,1586,"F","F","F"
5587,5587,1587,"G","G","G"
5588,5588,1588,"H","H","H"
5589,5589,1589,"I","I","I"
5590,5590,1590,"J","J","J"
5591,5591,1591,"K","K","K"
5592,5592,1592,"L","L","L"
5593,5593,1593,"M","M","M"
5594,5594,1594,"N","N","N"
5595,5595,1595,"O","O","O"
5596,5596,1596,"P","P","P"
5597,5597,1597,"Q","Q","Q"
5598,5598,1598,"R","R","R"
5599,5599,1599,"S","S","S"
5600,5600,1600,"T","T","T"
5601,5601,1601,"A","A","A"
5602,5602,1602,"B","B","B"
5603,5603,1603,"C","C","C"
5604,5604,1604,"D","D","D"
5605,5605,1605,"E","E","E"
5606,5606,1606,"F","F","F"
5607,5607,1607,"G","G","G"
5608,5608,1608,"H","H","H"
5609,5609,1609,"I","I","I"
5610,5610,1610,"J","J","J"
5611,5611,1611,"K","K","K"
5612,5612,1612,"L","L","L"
5613,5613,1613,"M","M","M"
5614,5614,1614,"N","N","N"
5615,5615,1615,"O","O","O"
5616,5616,1616,"P","P","P"
5617,5617,1617,"Q","Q","Q"
5618,5618,1618,"R","R","R"
5619,5619,1619,"S","S","S"
5620,5620,1620,"T","T","T"
5621,5621,1621,"A","A","A"
5622,5622,1622,"B","B","B"
5623,5623,1623,"C","C","C"
5624,5624,1624,"D","D","D"
5625,5625,1625,"E","E","E"
5626,5626,1626,"F","F","F"
5627,5627,1627,"G","G","G"
5628,5628,1628,"H","H","H"
5629,5629,1629,"I","I","I"
5630,5630,1630,"J","J","J"
5631,5631,1631,"K","K","K"
5632,5632,1632,"L","L","L"
5633,5633,1633,"M","M","M"
5634,5634,1634,"N","N","N"
5635,5635,1635,"O","O","O"
5636,5636,1636,"P","P","P"
5637,5637,1637,"Q","Q","Q"
5638,5638,1638,"R","R","R"
5639,5639,1639,"S","S","S"
5640,5640,1640,"T","T","T"
5641,5641,1641,"A","A","A"
5642,5642,1642,"B","B","B"
5643,5643,1643,"C","C","C"
5644,5644,1644,"D","D","D"
5645,5645,1645,"E","E","E"
5646,5646,1646,"F","F","F"
5647,5647,1647,"G","G","G"
5648,5648,1648,"H","H","H"
5649,5649,1649,"I","I","I"
5650,5650,1650,"J","J","J"
5651,5651,1651,"K","K","K"
5652,5652,1652,"L","L","L"
5653,5653,1653,"M","M","M"
5654,5654,1654,"N","N","N"
5655,5655,1655,"O","O","O"
5656,5656,1656,"P","P","P"
5657,5657,1657,"Q","Q","Q"
5658,5658,1658,"R","R","R"
5659,5659,1659,"S","S","S"
5660,5660,1660,"T","T","T"
5661,5661,1661,"A","A","A"
5662,5662,1662,"B","B","B"
5663,5663,1663,"C","C","C"
5664,5664,1664,"D","D","D"
5665,5665,1665,"E","E","E"
5666,5666,1666,"F","F","F"
5667,5667,1667,"G","G","G"
5668,5668,1668,"H","H","H"
5669,5669,1669,"I","I","I"
5670,5670,1670,"J","J","J"
5671,5671,1671,"K","K","K"
5672,5672,1672,"L","L","L"
5673,5673,1673,"M","M","M"
5674,5674,1674,"N","N","N"
5675,5675,1675,"O","O","O"
5676,5676,1676,"P","P","P"
5677,5677,1677,"Q","Q","Q"
5678,5678,1678,"R","R","R"
5679,5679,1679,"S","S","S"
5680,5680,1680,"T","T","T"
5681,5681,1681,"A","A","A"
5682,5682,1682,"B","B","B"
5683,5683,1683,"C","C","C"
5684,5684,1684,"D","D","D"
5685,5685,1685,"E","E","E"
5686,5686,1686,"F","F","F"
5687,5687,1687,"G","G","G"
5688,5688,1688,"H","H","H"
5689,5689,1689,"I","I","I"
5690,5690,1690,"J","J","J"
5691,5691,1691,"K","K","K"
5692,5692,1692,"L","L","L"
5693,5693,1693,"M","M","M"
5694,5694,1694,"N","N","N"
5695,5695,1695,"O","O","O"
5696,5696,1696,"P","P","P"
5697,5697,1697,"Q","Q","Q"
5698,5698,1698,"R","R","R"
5699,5699,1699,"S","S","S"
5700,5700,1700,"T","T","T"
5701,5701,1701,"A","A","A"
5702,5702,1702,"B","B","B"
5703,5703,1703,"C","C","C"
5704,5704,1704,"D","D","D"
5705,5705,1705,"E","E","E"
5706,5706,1706,"F","F","F"
5707,5707,1707,"G","G","G"
5708,5708,1708,"H","H","H"
5709,5709,1709,"I","I","I"
5710,5710,1710,"J","J","J"
5711,5711,1711,"K","K","K"
5712,5712,1712,"L","L","L"
5713,5713,1713,"M","M","M"
5714,5714,1714,"N","N","N"
5715,5715,1715,"O","O","O"
5716,5716,1716,"P","P","P"
5717,5717,1717,"Q","Q","Q"
5718,5718,1718,"R","R","R"
5719,5719,1719,"S","S","S"
5720,5720,1720,"T","T","T"
5721,5721,1721,"A","A","A"
5722,5722,1722,"B","B","B"
5723,5723,1723,"C","C","C"
5724,5724,1724,"D","D","D"
5725,5725,1725,"E","E","E"
5726,5726,1726,"F","F","F"
5727,5727,1727,"G","G","G"
5728,5728,1728,"H","H","H"
5729,5729,1729,"I","I","I"
5730,5730,1730,"J","J","J"
5731,5731,1731,"K","K","K"
5732,5732,1732,"L","L","L"
5733,5733,1733,"M","M","M"
5734,5734,1734,"N","N","N"
5735,5735,1735,"O","O","O"
5736,5736,1736,"P","P","P"
5737,5737,1737,"Q","Q","Q"
5738,5738,1738,"R","R","R"
5739,5739,1739,"S","S","S"
5740,5740,1740,"T","T","T"
5741,5741,1741,"A","A","A"
5742,5742,1742,"B","B","B"
5743,5743,1743,"C","C","C"
5744,5744,1744,"D","D","D"
5745,5745,1745,"E","E","E"
5746,5746,1746,"F","F","F"
5747,5747,1747,"G","G","G"
5748,5748,1748,"H","H","H"
5749,5749,1749,"I","I","I"
5750,5750,1750,"J","J","J"
5751,5751,1751,"K","K","K"
5752,5752,1752,"L","L","L"
5753,5753,1753,"M","M","M"
5754,5754,1754,"N","N","N"
5755,5755,1755,"O","O","O"
5756,5756,1756,"P","P","P"
5757,5757,1757,"Q","Q","Q"
5758,5758,1758,"R","R","R"
5759,5759,1759,"S","S","S"
5760,5760,1760,"T","T","T"
5761,5761,1761,"A","A","A"
5762,5762,1762,"B","B","B"
5763,5763,1763,"C","C","C"
5764,5764,1764,"D","D","D"
5765,5765,1765,"E","E","E"
5766,5766,1766,"F","F","F"
5767,5767,1767,"G","G","G"
5768,5768,1768,"H","H","H"
5769,5769,1769,"I","I","I"
5770,5770,1770,"J","J","J"
5771,5771,1771,"K","K","K"
5772,5772,1772,"L","L","L"
5773,5773,1773,"M","M","M"
5774,5774,1774,"N","N","N"
5775,5775,1775,"O","O","O"
5776,5776,1776,"P","P","P"
5777,5777,1777,"Q","Q","Q"
5778,5778,1778,"R","R","R"
5779,5779,1779,"S","S","S"
5780,5780,1780,"T","T","T"
5781,5781,1781,"A","A","A"
5782,5782,1782,"B","B","B"
5783,5783,1783,"C","C","C"
5784,5784,1784,"D","D","D"
5785,5785,1785,"E","E","E"
5786,5786,1786,"F","F","F"
5787,5787,1787,"G","G","G"
5788,5788,1788,"H","H","H"
5789,5789,1789,"I","I","I"
5790,5790,1790,"J","J","J"
5791,5791,1791,"K","K","K"
5792,5792,1792,"L","L","L"
5793,5793,1793,"M","M","M"
5794,5794,1794,"N","N","N"
5795,5795,1795,"O","O","O"
5796,5796,1796,"P","P","P"
5797,5797,1797,"Q","Q","Q"
5798,5798,1798,"R","R","R"
5799,5799,1799,"S","S","S"
5800,5800,1800,"T","T","T"
5801,5801,1801,"A","A","A"
5802,5802,1802,"B","B","B"
5803,5803,1803,"C","C","C"
5804,5804,1804,"D","D","D"
5805,5805,1805,"E","E","E"
5806,5806,1806,"F","F","F"
5807,5807,1807,"G","G","G"
5808,5808,1808,"H","H","H"
5809,5809,1809,"I","I","I"
5810,5810,1810,"J","J","J"
5811,5811,1811,"K","K","K"
5812,5812,1812,"L","L","L"
5813,5813,1813,"M","M","M"
5814,5814,1814,"N","N","N"
5815,5815,1815,"O","O","O"
5816,5816,1816,"P","P","P"
5817,5817,1817,"Q","Q","Q"
5818,5818,1818,"R","R","R"
5819,5819,1819,"S","S","S"
5820,5820,1820,"T","T","T"
5821,5821,1821,"A","A","A"
5822,5822,1822,"B","B","B"
5823,5823,1823,"C","C","C"
5824,5824,1824,"D","D","D"
5825,5825,1825,"E","E","E"
5826,5826,1826,"F","F","F"
5827,5827,1827,"G","G","G"
5828,5828,1828,"H","H","H"
5829,5829,1829,"I","I","I"
5830,5830,1830,"J","J","J"
5831,5831,1831,"K","K","K"
5832,5832,1832,"L","L","L"
5833,5833,1833,"M","M","M"
5834,5834,1834,"N","N","N"
5835,5835,1835,"O","O","O"
5836,5836,1836,"P","P","P"
5837,5837,1837,"Q","Q","Q"
5838,5838,1838,"R","R","R"
5839,5839,1839,"S","S","S"
5840,5840,1840,"T","T","T"
5841,5841,1841,"A","A","A"
5842,5842,1842,"B","B","B"
5843,5843,1843,"C","C","C"
5844,5844,1844,"D","D","D"
5845,5845,1845,"E","E","E"
5846,5846,1846,"F","F","F"
5847,5847,1847,"G","G","G"
5848,5848,1848,"H","H","H"
5849,5849,1849,"I","I","I"
5850,5850,1850,"J","J","J"
5851,5851,1851,"K","K","K"
5852,5852,1852,"L","L","L"
5853,5853,1853,"M","M","M"
5854,5854,1854,"N","N","N"
5855,5855,1855,"O","O","O"
5856,5856,1856,"P","P","P"
5857,5857,1857,"Q","Q","Q"
5858,5858,1858,"R","R","R"
5859,5859,1859,"S","S","S"
5860,5860,1860,"T","T","T"
5861,5861,1861,"A","A","A"
5862,5862,1862,"B","B","B"
5863,5863,1863,"C","C","C"
5864,5864,1864,"D","D","D"
5865,5865,1865,"E","E","E"
5866,5866,1866,"F","F","F"
5867,5867,1867,"G","G","G"
5868,5868,1868,"H","H","H"
5869,5869,1869,"I","I","I"
5870,5870,1870,"J","J","J"
5871,5871,1871,"K","K","K"
5872,5872,1872,"L","L","L"
5873,5873,1873,"M","M","M"
5874,5874,1874,"N","N","N"
5875,5875,1875,"O","O","O"
5876,5876,1876,"P","P","P"
5877,5877,1877,"Q","Q","Q"
5878,5878,1878,"R","R","R"
5879,5879,1879,"S","S","S"
5880,5880,1880,"T","T","T"
5881,5881,1881,"A","A","A"
5882,5882,1882,"B","B","B"
5883,5883,1883,"C","C","C"
5884,5884,1884,"D","D","D"
5885,5885,1885,"E","E","E"
5886,5886,1886,"F","F","F"
5887,5887,1887,"G","G","G"
5888,5888,1888,"H","H","H"
5889,5889,1889,"I","I","I"
5890,5890,1890,"J","J","J"
5891,5891,1891,"K","K","K"
5892,5892,1892,"L","L","L"
5893,5893,1893,"M","M","M"
5894,5894,1894,"N","N","N"
5895,5895,1895,"O","O","O"
5896,5896,1896,"P","P","P"
5897,5897,1897,"Q","Q","Q"
5898,5898,1898,"R","R","R"
5899,5899,1899,"S","S","S"
5900,5900,1900,"T","T","T"
5901,5901,1901,"A","A","A"
5902,5902,1902,"B","B","B"
5903,5903,1903,"C","C","C"
5904,5904,1904,"D","D","D"
5905,5905,1905,"E","E","E"
5906,5906,1906,"F","F","F"
5907,5907,1907,"G","G","G"
5908,5908,1908,"H","H","H"
5909,5909,1909,"I","I","I"
5910,5910,1910,"J","J","J"
5911,5911,1911,"K","K","K"
5912,5912,1912,"L","L","L"
5913,5913,1913,"M","M","M"
5914,5914,1914,"N","N","N"
5915,5915,1915,"O","O","O"
5916,5916,1916,"P","P","P"
5917,5917,1917,"Q","Q","Q"
5918,5918,1918,"R","R","R"
5919,5919,1919,"S","S","S"
5920,5920,1920,"T","T","T"
5921,5921,1921,"A","A","A"
5922,5922,1922,"B","B","B"
5923,5923,1923,"C","C","C"
5924,5924,1924,"D","D","D"
5925,5925,1925,"E","E","E"
5926,5926,1926,"F","F","F"
5927,5927,1927,"G","G","G"
5928,5928,1928,"H","H","H"
5929,5929,1929,"I","I","I"
5930,5930,1930,"J","J","J"
5931,5931,1931,"K","K","K"
5932,5932,1932,"L","L","L"
5933,5933,1933,"M","M","M"
5934,5934,1934,"N","N","N"
5935,5935,1935,"O","O","O"
5936,5936,1936,"P","P","P"
5937,5937,1937,"Q","Q","Q"
5938,5938,1938,"R","R","R"
5939,5939,1939,"S","S","S"
5940,5940,1940,"T","T","T"
5941,5941,1941,"A","A","A"
5942,5942,1942,"B","B","B"
5943,5943,1943,"C","C","C"
5944,5944,1944,"D","D","D"
5945,5945,1945,"E","E","E"
5946,5946,1946,"F","F","F"
5947,5947,1947,"G","G","G"
5948,5948,1948,"H","H","H"
5949,5949,1949,"I","I","I"
5950,5950,1950,"J","J","J"
5951,5951,1951,"K","K","K"
5952,5952,1952,"L","L","L"
5953,5953,1953,"M","M","M"
5954,5954,1954,"N","N","N"
5955,5955,1955,"O","O","O"
5956,5956,1956,"P","P","P"
5957,5957,1957,"Q","Q","Q"
5958,5958,1958,"R","R","R"
5959,5959,1959,"S","S","S"
5960,5960,1960,"T","T","T"
5961,5961,1961,"A","A","A"
5962,5962,1962,"B","B","B"
5963,5963,1963,"C","C","C"
5964,5964,1964,"D","D","D"
5965,5965,1965,"E","E","E"
5966,5966,1966,"F","F","F"
5967,5967,1967,"G","G","G"
5968,5968,1968,"H","H","H"
5969,5969,1969,"I","I","I"
5970,5970,1970,"J","J","J"
5971,5971,1971,"K","K","K"
5972,5972,1972,"L","L","L"
5973,5973,1973,"M","M","M"
5974,5974,1974,"N","N","N"
5975,5975,1975,"O","O","O"
5976,5976,1976,"P","P","P"
5977,5977,1977,"Q","Q","Q"
5978,5978,1978,"R","R","R"
5979,5979,1979,"S","S","S"
5980,5980,1980,"T","T","T"
5981,5981,1981,"A","A","A"
5982,5982,1982,"B","B","B"
5983,5983,1983,"C","C","C"
5984,5984,1984,"D","D","D"
5985,5985,1985,"E","E","E"
5986,5986,1986,"F","F","F"
5987,5987,1987,"G","G","G"
5988,5988,1988,"H","H","H"
5989,5989,1989,"I","I","I"
5990,5990,1990,"J","J","J"
5991,5991,1991,"K","K","K"
5992,5992,1992,"L","L","L"
